,word,attr,trans,marktimes,lasttime,have_learn
1642,finesse,n.,精密技巧，灵巧,0,0,0
1643,fir,n.,杉木,0,0,0
1644,firm,adj.,结实的；坚定的,0,0,0
1645,fishy,adj.,鱼的，鱼味的；腥臭的,0,0,0
1646,fitness,n.,健康,0,0,0
1647,fittingly,adv.,适当地,0,0,0
1648,fixed,adj.,固定的；不变的,0,0,0
1649,fixture,n.,固定设备,0,0,0
1650,flabby,adj.,（肌肉等）不结实的，松弛的,0,0,0
1651,flag,n.,旗，标记,0,0,0
1652,flagella,n.,鞭节，鞭毛,0,0,0
1653,camouflage,n./v.,伪装,0,0,0
1654,flair,n.,才能，本领,0,0,0
1655,flake,v.,使成薄片；雪片般落下,0,0,0
1656,snowflake,n.,雪花,0,0,0
1657,flamboyant,adj.,艳丽的，炫耀的,0,0,0
1658,flare,n.,闪光；闪耀,0,0,0
1659,flash,n.,闪光；闪现,0,0,0
1660,flashlight,n.,手电筒；闪光灯,0,0,0
1661,flavor,n.,味，风味,-1,2020-08-14,0
1662,flavoring,n.,调味品，调料,0,0,0
1663,flea,n.,跳蚤,0,0,0
1664,fleeting,adj.,短暂的，飞逝的,0,0,0
1665,flexible,adj.,易弯曲的，柔软的；变通的,0,0,0
1666,flexibility,n.,灵活性,0,0,0
1667,flickering,adj.,闪烁的，摇曳的，一闪一闪的,0,0,0
1668,flint,n.,打火石,0,0,0
1669,float,v.,漂浮，使漂浮,0,0,0
1670,flock,n.,（畜、禽）群，大量,0,0,0
1671,flora,n.,某一地区或时期的植物总称,0,0,0
1672,flounder,n.,比目鱼,0,0,0
1673,flourish,vi.,繁荣，茂盛；健康成长,0,0,0
1674,fluctuate,vi.,波动，起伏,0,0,0
1675,fluctuation,n.,波动，起伏,0,0,0
1676,fluent,adj.,流利的；流畅的,0,0,0
1677,fluffy,adj.,绒毛的，松软的,0,0,0
1678,fluorescent,adj.,荧光的,0,0,0
1679,flux,n.,变迁；涨潮,0,0,0
1680,influx,n.,流入,0,0,0
1681,foe,n.,敌人，敌军,0,0,0
1682,fog,n.,雾,0,0,0
1683,foghorn,n.,.雾号(浓雾信号),0,0,0
1684,fogged,adj.,"[摄]有灰雾的,不清晰的",0,0,0
1685,fold,v.,折叠,0,0,0
1686,folding,adj.,可折叠的,0,0,0
1687,scaffolding,n.,脚手架,0,0,0
1688,thousandfold,adj.,千倍的,0,0,0
1689,unfold,v.,打开，显露,0,0,0
1690,foliage,n.,树叶，植物,0,0,0
1691,folklore,n.,民间传说,0,0,0
1692,folly,n.,愚笨，愚蠢，荒唐事,0,0,0
1693,foment,v.,煽动，助长,0,0,0
1694,foolish,adj.,愚蠢的,0,0,0
1695,footnote,n.,脚注,0,0,0
1696,forage,v.,搜寻（食物）,0,0,0
1697,foray,n.,突袭，偷袭,0,0,0
1698,forbid,v.,禁止,0,0,0
1699,forbidding,adj.,可怕的，令人难以亲近的，令人生畏的,0,0,0
1700,ford,n.,浅滩，水浅可涉处,0,0,0
1701,Ford,n.,福特汽车公司,0,0,0
1702,forebear,n.,祖先,0,0,0
1703,forecast,n.,预测，预报,0,0,0
1704,forefather,n.,祖先，祖宗,0,0,0
1705,forefront,n.,最前沿,0,0,0
1706,foremost,adj.,最重要的；最先的,0,0,0
1707,forerunner,n.,先驱，前身；预兆,0,0,0
1708,foresee,vt.,预见，预知,0,0,0
1709,foresight,n.,远见，深谋远虑,0,0,0
1710,foreshadow,vt.,成为先兆，预示,0,0,0
1711,forestall,vt.,预防，预先阻止,0,0,0
1712,foretell,v.,预示，预测,0,0,0
1713,forge,v.,铸造，伪造,0,0,0
1714,formal,adj.,正式的；形式的；合乎礼仪的,0,0,0
1715,formalized,adj.,形式化的，使程序化的,0,0,0
1716,informal,adj.,非正式的；不拘礼的,0,0,0
1717,format,n.,模式，格式,0,0,0
1718,formation,n.,形成，构成,0,0,0
1719,deformation,n.,变形,0,0,0
1720,transformation,n.,变化，转化；改革,0,0,0
1721,formative,adj.,形成中的，发展中的,0,0,0
1722,informative,adj.,提供消息的，见闻广博的,0,0,0
1723,former,adj.,从前的，以前的,0,0,0
1724,formerly,adv.,从前，以前,0,0,0
1725,formidable,adj.,令人敬畏的，可怕的,0,0,0
1726,formula,n.,公式；规则,0,0,0
1727,formulate,vt.,系统地阐述（或提出）,0,0,0
1728,fort,n.,要塞，堡垒,0,0,0
1729,fortress,n.,要塞；城堡,0,0,0
1730,fortify,vt.,加强，巩固,0,0,0
1731,fortuitous,adj.,偶然的，意外的,0,0,0
1732,fortuitously,adv.,偶然地，意外地,0,0,0
1733,fortunate,adj.,幸运的,0,0,0
1734,fortune,n.,财富；运气,0,0,0
1735,misfortune,n.,不幸，灾祸,0,0,0
1736,fossil,n.,化石；僵化的事物,0,0,0
1737,fossilize,vt.,使成化石,0,0,0
1738,fossilized,adj.,变成化石的,0,0,0
1739,foster,vt.,鼓励，促进,0,0,0
1740,foul,adj.,污秽的，肮脏的,0,0,0
1741,founder,n.,创建者，创始人,0,0,0
1742,fraction,n.,小部分，少量,0,0,0
1743,refraction,n.,折光，折射,0,0,0
1744,fracture,n.,骨折；破裂,0,0,0
1745,fragile,adj.,易碎的，脆的；脆弱的,0,0,0
1746,fragility,n.,脆弱,0,0,0
1747,fragment,n.,碎片，破片,0,0,0
1748,fragrant,adj.,香的，芬芳的,0,0,0
1749,fragrance,n.,芬芳，香味,0,0,0
1750,framework,n.,构架；骨架,0,0,0
1751,frame,n.,框架,0,0,0
1752,frank,adj.,坦白的，直率的,0,0,0
1753,fray,vi.,磨损，磨破,0,0,0
1754,freight,n.,货物，货运,0,0,0
1755,freighter,n.,货车,0,0,0
1756,frenetic,adj.,狂乱的，发狂的,0,0,0
1757,fanatical,adj.,狂热的，盲信的,0,0,0
1758,frenzy,n.,狂暴；狂怒,0,0,0
1759,fresco,n.,壁画,0,0,0
1760,freshly,adv.,新近，最近,0,0,0
1761,freshness,n.,新鲜；活力,0,0,0
1762,friction,n.,摩擦,0,0,0
1763,frightening,adj.,令人恐惧的，引起突然惊恐的,0,0,0
1764,frigid,adj.,寒冷的,0,0,0
1765,fringe,n.,边缘；边界,0,0,0
1766,frivolity,n.,轻浮,0,0,0
1767,frost,n.,霜；霜冻,0,0,0
1768,defrost,vt.,解冻，将…除霜,0,0,0
1769,frown,vi.,皱眉；不赞成，反对,0,0,0
1770,frugal,adj.,节约的，节俭的,0,0,0
1771,frugality,n.,节约，俭省,0,0,0
1772,fruitful,adj.,硕果累累的；成功的,0,0,0
1773,fruitfulness,n.,硕果累累；多产,0,0,0
1774,fruitless,adj.,不结果实的，无收获的,0,0,0
1775,fruitlessly,adv.,徒劳地,0,0,0
1776,frustrate,v.,挫败，破坏,0,0,0
1777,frustration,n.,挫败，挫折,0,0,0
1778,frustrating,adj.,令人沮丧胆,0,0,0
1779,fume,n.,烟，气体,0,0,0
1780,perfume,n.,香味；香水,0,0,0
1781,fumigate,vt.,烟熏；用香薰,0,0,0
1782,functional,adj.,功能的；有用的,0,0,0
1783,malfunctional,adj.,多功能的,0,0,0
1784,functioning,n.,运转，操作,0,0,0
1785,fund,n.,资金；基金,0,0,0
1786,funding,n.,拨款,0,0,0
1787,fundamental,adj.,基础的，基本的,0,0,0
1788,fungi,n.,（fungus的复数）真菌,0,0,0
1789,furious,adj.,狂怒的；狂暴的,0,0,0
1790,furnish,vt.,装备；提供,0,0,0
1791,furnishing,n.,（家庭中包含家具及其他）设备的总称,0,0,0
1792,furniture,n.,家具,0,0,0
1793,furry,adj.,毛皮的；盖着皮毛的,0,0,0
1794,further,vt.,促进，增进,0,0,0
1795,fuse,v.,熔合,0,0,0
1796,fused,adj.,熔合在一起的,0,0,0
1797,fusion,n.,核聚变,0,0,0
1798,diffusion,n.,扩散，传播,0,0,0
1799,infusion,n.,灌输,0,0,0
1800,confusion,n.,混乱，混淆,0,0,0
1801,galaxy,n.,星系；银河,0,0,0
1802,gallant,adj.,"(对女子)殷勤的;勇敢的,英勇的",0,0,0
1803,gallantry,n.,勇敢,0,0,0
1804,gallery,n.,画廊，美术馆,0,0,0
1805,galvanize,vt.,通电流于；刺激，激起,0,0,0
1806,galvanization,n.,镀锌；电镀,0,0,0
1807,gap,n.,裂口；缺口,0,0,0
1808,garb,n.,服装，装束,0,0,0
1809,garbage,n.,垃圾，废物,0,0,0
1810,gaseous,adj.,气体的，气态的,0,0,0
1811,gasoline,n.,汽油,0,0,0
1812,gauge,v.,测量，计量；评价，估计,0,0,0
1813,gazette,n.,政府公报,0,0,0
1814,gear,n.,齿轮，传动装置,0,0,0
1815,gem,n.,宝石，珠宝,0,0,0
1816,gemstone,n.,经雕琢的宝石,0,0,0
1817,generalize,vt.,归纳，概括,0,0,0
1818,generalization,n.,概括,0,0,0
1819,generate,vt.,造成，产生,0,0,0
1820,generous,adj.,慷慨的,0,0,0
1821,genesis,n.,起源，产生,0,0,0
1822,genetic,adj.,遗传的，起源的,0,0,0
1823,genetics,n.,遗传学,0,0,0
1824,genetically,adv.,遗传上,0,0,0
1825,genial,adj.,和蔼可亲的,0,0,0
1826,congenial,adj.,趣味相投的，适意的,0,0,0
1827,genre,n.,文学上的流派和体裁,0,0,0
1828,gentility,n.,有教养，文雅,0,0,0
1829,genuine,adj.,真正的，真实的；真诚的,0,0,0
1830,germ,n.,细菌,0,0,0
1831,giant,n.,巨人，巨大的怪物,0,0,0
1832,gibe,vi.,嘲弄，讥笑,0,0,0
1833,gigantic,adj.,巨大的,0,0,0
1834,gilding,n.,贴金箔，镀金,0,0,0
1835,girder,n.,钢结构大梁,0,0,0
1836,beam,n.,木结构大梁,0,0,0
1837,glacial,adj.,冰的，冰河的；冰冷的,0,0,0
1838,glacier,n.,冰川,0,0,0
1839,glamorous,adj.,迷人的，富有魅力的,0,0,0
1840,gland,n.,腺体,0,0,0
1841,glandular,adj.,腺体的,0,0,0
1842,glare,n.,眩目的光,0,0,0
1843,glassware,n.,玻璃制品,0,0,0
1844,ware,n.,制品，器具,0,0,0
1845,earthenware,n.,土器，陶器,0,0,0
1846,tableware,n.,餐具,0,0,0
1847,hardware,n.,五金器具,0,0,0
1848,warehouse,n.,仓库，货栈,0,0,0
1849,glazed,adj.,上过釉的，表面光滑的,0,0,0
1850,glaze,vt.,装玻璃，上釉，使表面光滑,0,0,0
1851,glean,v.,点滴搜集；拾,0,0,0
1852,glide,vi.,滑动，滑行,0,0,0
1853,glider,n.,滑行者；滑翔机,0,0,0
1854,glimpse,n.,一瞥，一看,0,0,0
1855,global,adj.,全球性的,0,0,0
1856,glorify,v.,美化，赞扬,0,0,0
1857,glossy,adj.,平滑的，有光泽的,0,0,0
1858,glowing,adj.,白热的，通红的,0,0,0
1859,gnaw,v.,咬，啃,0,0,0
1860,goal,n.,目标,0,0,0
1861,gorgeous,adj.,华丽的；灿烂的,0,0,0
1862,gospel,n.,福音,0,0,0
1863,gossip,n.,社会新闻，小道传闻,0,0,0
1864,gourmet,n.,美食家,0,0,0
1865,gourmand,n.,嗜食者,0,0,0
1866,govern,vt.,统治，管理；控制,0,0,0
1867,governor,n.,州长；总督,0,0,0
1868,grab,vt.,攫取，抓住,0,0,0
1869,grace,n.,风度,0,0,0
1870,graceful,adj.,优雅的,0,0,0
1871,disgrace,vt.,玷污,0,0,0
1872,graft,v.,嫁接；移植,0,0,0
1873,grand,adj.,壮观的；显赫的,0,0,0
1874,grandeur,n.,庄严，伟大,0,0,0
1875,granite,n.,花岗岩,0,0,0
1876,graphic,adj.,绘画似的；图解的，生动的,0,0,0
1877,graph,n.,图表,0,0,0
1878,graphics,n.,（作单数用）制图法，制图学,0,0,0
1879,kymograph,n.,波动曲线记录仪,0,0,0
1880,telegraph,n.,电报机，电报,0,0,0
1881,stereophotograph,n.,立体摄影，立体相片,0,0,0
1882,photograph,n.,照片,0,0,0
1883,lithograph,n.,平板印刷，平板画,0,0,0
1884,graphite,n.,石墨,0,0,0
1885,grasp,vt.,抓住，抓紧,0,0,0
1886,grasshopper,n.,蚱蜢，蚂蚱,0,0,0
1887,grateful,adj.,感激的，感谢的,0,0,0
1888,gravitational,adj.,地心引力的，重力的,0,0,0
1889,gravitation,n.,引力，重力,0,0,0
1890,gravity,n.,地心引力,0,0,0
1891,graze,vi.,（牲畜）吃草；放牧,0,0,0
1892,grease,n.,油脂,0,0,0
1893,greedy,adj.,贪婪的,0,0,0
1894,grind,vt.,磨碎，碾碎,0,0,0
1895,grip,v.,紧握，紧抓,0,0,0
1896,grope,vi.,摸索，探索,0,0,0
1897,grumble,n./v.,抱怨,0,0,0
1898,guarantee,vt.,保证，担保,0,0,0
1899,gulf,n.,海湾,0,0,0
1900,gull,n.,鸥，海鸥,0,0,0
1901,gulp,n./vt.,吞；吞咽,0,0,0
1902,gush,vi.,喷涌，涌流,0,0,0
1903,gust,n.,一阵强风,0,0,0
1904,gymnastic,adj.,体操的，体育的,0,0,0
1905,gymnastics,n.,体操，体育,0,0,0
1906,gyration,n.,旋转,0,0,0
1907,habitat,n.,产地，栖息地,0,0,0
1908,hail,n.,冰雹,0,0,0
1909,hallmark,n.,标志，特征,0,0,0
1910,halt,n./vt.,（使）停止,0,0,0
1911,hamburger,n.,汉堡包,0,0,0
1912,hamper,vt.,妨碍，使困难,0,0,0
1913,handicap,n.,残疾,0,0,0
1914,handicraft,n.,手工艺品,0,0,0
1915,handy,adj.,便利的，容易取得的,0,0,0
1916,haphazard,adj.,偶然的；随便的,0,0,0
1917,harbor,n.,海港,0,0,0
1918,harden,v.,使变硬,0,0,0
1919,hardware,n.,五金制品,0,0,0
1920,hardy,adj.,能吃苦耐劳的，强壮的,0,0,0
1921,harmful,adj.,有害的；伤害的,0,0,0
1922,harmless,adj.,无害的,0,0,0
1923,harmonize,v.,（使）协调，（使）和谐,0,0,0
1924,harmony,n.,协调，融洽,0,0,0
1925,harmonious,adj.,和谐的,0,0,0
1926,harmonic,adj.,和声的,0,0,0
1927,harmonica,n.,口琴,0,0,0
1928,philharmonic,n.,交响乐团,0,0,0
1929,harness,vt.,利用（河流、瀑布等）产生动力,0,0,0
1930,harsh,adj.,粗糙的；刺耳的，刻薄的,0,0,0
1931,harshness,n.,严酷，恶劣,0,0,0
1932,harvest,v.,收获，收割,0,0,0
1933,haste,n.,匆忙，急忙；草率,0,0,0
1934,hasten,vt.,加速,0,0,0
1935,chaste,adj.,贞洁的，朴素的,0,0,0
1936,hatch,vt.,孵化,0,0,0
1937,hatchling,n.,人工孵化的鱼苗或小鸟,0,0,0
1938,hatchery,n.,孵卵所,0,0,0
1939,hatchet,n.,短柄斧,0,0,0
1940,thatch,vt.,用茅草覆盖屋顶,0,0,0
1941,haul,v.,拖,0,0,0
1942,haunt,vt.,（思想、回忆等）萦绕心头,0,0,0
1943,haunted,adj.,"闹鬼的,鬼魂出没的,受到折磨的",0,0,0
1944,haven,n.,避难所，安全地,0,0,0
1945,heaven,n.,天，天堂,0,0,0
1946,heavenly,adj.,天空的，天上的,0,0,0
1947,hay,n.,干草,0,0,0
1948,hazard,n.,危险；危害物,0,0,0
1949,hazardous,adj.,危险的，冒险的,0,0,0
1950,hazel,adj.,榛树的,0,0,0
1951,haze,n.,薄雾,0,0,0
1952,heal,v.,康复，治愈,0,0,0
1953,healing,adj.,有治疗作用的,0,0,0
1954,healthful,adj.,有益健康的,0,0,0
1955,heed,n./v.,注意，留意,0,0,0
1956,heel,n.,脚后跟,0,0,0
1957,heighten,vt.,提高，升高；加深,0,0,0
1958,heir,n.,继承人，后嗣,0,0,0
1959,helium,n.,氦,0,0,0
1960,helpful,adj.,有帮助的，有益的,0,0,0
1961,helper,n.,助手,0,0,0
1962,helpless,adj.,无助的，无依靠的,0,0,0
1963,hem,n.,（衣服或裙子）褶边，边缘,0,0,0
1964,ham,n.,火腿；大腿,0,0,0
1965,hemisphere,n.,半球；半脑,0,0,0
1966,herald,vt.,宣布…的消息；预示…的来临,0,0,0
1967,herd,n.,兽群；人群,0,0,0
1968,shepherd,n.,牧羊人,0,0,0
1969,herder,n.,牧者，牧人,0,0,0
1970,heredity,n.,遗传,0,0,0
1971,heritage,n.,遗产，继承物；传统,0,0,0
1972,heroism,n.,英雄品质，英勇,0,0,0
1973,hesitate,vi.,犹豫，踌躇,0,0,0
1974,hestiant,adj.,迟疑的，犹豫不定的,0,0,0
1975,heterogeneous,adj.,异类的，不同的,0,0,0
1976,homogeneous,adj.,同类的，均一的,0,0,0
1977,heyday,n.,全盛期,0,0,0
1978,hibernate,vi.,冬眠,0,0,0
1979,hibernation,n.,冬眠,0,0,0
1980,hide,n.,兽皮,0,0,0
1981,rawhide,n.,生牛皮,0,0,0
1982,hierarchy,n.,阶层，等级制度,0,0,0
1983,highlight,vt.,使显著，突出,0,0,0
1984,hike,v.,远足，徒步旅行,0,0,0
1985,hilly,adj.,多小山的，多坡的,0,0,0
1986,chilly,adj.,寒冷的,0,0,0
1987,hinder,vt.,阻碍，妨碍,0,0,0
1988,hinge,n.,（门等）铰链，枢纽,0,0,0
1989,hint,n.,提示，线索,0,0,0
1990,hinterland,n.,穷乡僻壤；腹地,0,0,0
1991,hoe,vt.,用锄耕地，锄,0,0,0
1992,hollow,adj.,空心的，凹陷的,0,0,0
1993,homemade,adj.,自制的，家里做的,0,0,0
1994,homespun,adj.,朴素的；家里纺织的,0,0,0
1995,homogenize,vt.,使均匀,0,0,0
1996,homogeneous,adj.,同类的；均匀的，同质的,0,0,0
1997,horde,n.,一大群,0,0,0
1998,horizon,n.,地平线；眼界，视野,0,0,0
1999,horizontal,adj.,水平的,0,0,0
2000,horn,n.,（牛羊等的）角,0,0,0
2001,horned,adj.,有角的，角状的,0,0,0
2002,hornbill,n.,犀鸟，犀鸟科,0,0,0
2003,hornet,n.,大黄蜂类,0,0,0
2004,pronghorn,n.,(墨西哥和美国西部产的)叉角羚,0,0,0
2005,foghorn,n.,雾号（浓雾信号）,0,0,0
2006,thorn,n.,（植物的）刺，棘,0,0,0
2007,thorny,adj.,多刺的,0,0,0
2008,horror,n.,惊骇；恐怖,0,0,0
2009,hospitable,adj.,好客的,0,0,0
2010,hostile,adj.,敌对的，不友好的,0,0,0
2011,hostility,n.,敌意，敌对,0,0,0
2012,house,vt.,给…提供住所,0,0,0
2013,hover,vi.,翱翔；徘徊,0,0,0
2014,hovercraft,n.,水翼船,0,0,0
2015,hub,n.,轮轴,0,0,0
2016,huddle,vi.,缩成一团；挤成一团,0,0,0
2017,hue,n.,颜色，色彩,0,0,0
2018,humanity,n.,人性；博爱，仁慈,0,0,0
2019,humanitarian,n./adj.,人道主义者；人道主义的,0,0,0
2020,nonhuman,adj.,非人类的,0,0,0
2021,humanistic,adj.,人性的；人文主义的,0,0,0
2022,humanist,n.,人道主义者，人文主义者,0,0,0
2023,humble,adj.,卑贱的；谦逊的,0,0,0
2024,humid,adj.,潮湿的,0,0,0
2025,humidity,n.,湿气，湿度,0,0,0
2026,humiliate,vt.,羞辱，使丢脸,0,0,0
2027,humility,n.,谦卑,0,0,0
2028,hummingbird,n.,蜂鸟,0,0,0
2029,humorous,adj.,幽默的，滑稽的,0,0,0
2030,hump,n.,驼背；峰，圆形隆起之物,0,0,0
2031,hunger,n.,饥饿,0,0,0
2032,hurl,vt.,用力投掷,0,0,0
2033,hurricane,n.,飓风，暴风雨,0,0,0
2034,husk,n.,（果类或谷物）外壳；皮,0,0,0
2035,hustle,n.,挤，推，拥挤喧嚷,0,0,0
2036,hydrogen,n.,氢,0,0,0
2037,hygiene,n.,卫生,0,0,0
2038,hypersensitive,adj.,高灵敏度的；感觉过敏的,0,0,0
2039,hypothesis,n.,假设，假说,0,0,0
2040,hypothesize,vt.,假设，假定,0,0,0
2041,iceberg,n.,冰山,0,0,0
2042,icicle,n.,冰柱，冰垂,0,0,0
2043,icon,n.,圣像，偶像,0,0,0
2044,iconographic,adj.,图解的,0,0,0
2045,identical,adj.,同一的；完全相同的,0,0,0
2046,identify,vt.,识别，认出；鉴定,0,0,0
2047,identification,n.,辨认；鉴定,0,0,0
2048,identifiable,adj.,可辨认的,0,0,0
2049,identity,n.,身份,0,0,0
2050,ideology,n.,意识形态,0,0,0
2051,ideological,adj.,意识形态的,0,0,0
2052,idiom,n.,方言，土语；习惯用语,0,0,0
2053,idiomatic,adj.,惯用的，通顺的,0,0,0
2054,idyllic,adj.,田园诗的,0,0,0
2055,igneous,adj.,（地理）火的，火成的,0,0,0
2056,ignite,v.,点燃，使燃着,0,0,0
2057,ignorant,adj.,无知的；不了解的,0,0,0
2058,ignorance,n.,无知，不了解,0,0,0
2059,ignore,vt.,忽视；不顾，不理会,0,0,0
2060,illegible,adj.,难以辨认的，（字迹）模糊的,0,0,0
2061,illiterate,adj.,文盲的；缺乏教育的,0,0,0
2062,illuminate,v.,照明，照亮,0,0,0
2063,illumination,n.,照明；启发,0,0,0
2064,illusion,n.,幻觉；错觉,0,0,0
2065,illusive,adj.,迷惑人的；错觉的,0,0,0
2066,illustrate,vt.,（用图或例子）说明，阐明,0,0,0
2067,illustration,n.,例证；插图,0,0,0
2068,image,n.,图像，肖像；形象,0,0,0
2069,imaginative,adj.,富于想象力的,0,0,0
2070,imaginary,adj.,想象中的，虚构的,0,0,0
2071,imagery,n.,（艺术、文学）肖像，形象；形象化的比喻,-1,2020-08-14,0
2072,imbibe,v.,吸；吸收,0,0,0
2073,imitate,vt.,仿效，模仿,0,0,0
2074,imitation,n.,模仿；仿制品,0,0,0
2075,immediate,adj.,立即的；（在时空上、关系上）最接近的；目前的,0,0,0
2076,immediately,adv.,立即，马上,0,0,0
2077,immense,adj.,巨大的；无边的,0,0,0
2078,immigrant,n.,（自外国移入）移民,0,0,0
2079,immobile,adj.,固定的，不动的,0,0,0
2080,immobilize,vt.,使不动，使固定,0,0,0
2081,demobilize,vt.,复员,0,0,0
2082,immune,adj.,（对…）免疫的，不受影响的,0,0,0
2083,immunity,n.,免疫，免疫性,0,0,0
2084,impact,n.,影响,0,0,0
2085,impair,vt.,损害，使弱,0,0,0
2086,impart,vt.,传授；传递，传达,0,0,0
2087,impartial,adj.,公正的，无偏见的,0,0,0
2088,impede,vt.,妨碍，阻碍,0,0,0
2089,impediment,n.,妨碍，阻碍（物）,0,0,0
2090,impending,adj.,即将发生的，逼近的,0,0,0
2091,imperative,adj.,必要的；强制的,0,0,0
2092,impermeable,adj.,不可渗透的；不透水的,0,0,0
2093,impersonal,adj.,不受个人感情支配的，客观的，无私的,0,0,0
2094,impersonate,vt.,模仿，扮演,0,0,0
2095,impersonation,n.,模仿，扮演,0,0,0
2096,impetus,n.,推动力；激励物,0,0,0
2097,implement,n.,工具，器具,0,0,0
2098,implication,n.,暗示，意义,0,0,0
2099,implicit,adj.,不明确的，含蓄的,0,0,0
2100,imply,vt.,暗示，意味,0,0,0
2101,import,vt./n.,（贸易）进口,0,0,0
2102,impose,vt.,把…强加于；施加影响,0,0,0
2103,impressive,adj.,给人深刻印象的；威严的,0,0,0
2104,imprint,n.,印痕，痕迹；深刻的印象,0,0,0
2105,imprisonment,n.,监禁,0,0,0
2106,improbable,adj.,不可能的,0,0,0
2107,improvise,vt.,即席创作，即兴表演,0,0,0
2108,improvision,n.,即席创作,0,0,0
2109,improviser,n.,即席演奏者,0,0,0
2110,impulse,n.,冲动；刺激，驱使,0,0,0
2111,inaccessible,adj.,"难达到的,不可及的;不能得到的",0,0,0
2112,inactivate,vt.,使…不活跃,0,0,0
2113,inadequate,adj.,不充分的，不适当的,0,0,0
2114,inanimate,adj.,无生命的,0,0,0
2115,inappropriate,adj.,不适当的，不相称的,0,0,0
